20213,18010025,AEB-1045,108,I
20213,18010025,AED-1069,104,I
20213,18010028,ACF-0904,046,I
20213,18010028,INC-1015,011,I
20213,18010028,INC-1022,006,I
20213,18010028,INF-1028,008,I
20213,18010028,LEI-05,032,I
20213,18010028,INJ-1011,041,I
20213,18010028,INC-1001,024,I
20213,18010029,INF-1028,007,I
20213,18010029,INH-1020,009,I
20213,18010029,INC-1022,006,I
20213,18010029,ACA-0910,002,I
20213,18010029,INC-1021,003,I
20213,18010029,INC-1015,012,I
20213,18010029,CPF-2101,013,I
20213,18010029,LEI-07,016,I
20213,18010030,INC-1015,012,I
20213,18010030,INC-1021,003,I
20213,18010030,ACA-0910,002,I
20213,18010030,INF-1028,007,I
20213,18010030,LEI-06,032,I
20213,18010031,INF-1028,007,I
20213,18010031,INH-1020,010,I
20213,18010031,ACA-0910,002,I
20213,18010031,INC-1021,003,I
20213,18010031,INC-1015,012,I
20213,18010031,LEI-07,016,I
20213,18010034,ACD-0908,027,I
20213,18010034,AED-1069,104,I
20213,18010034,AEB-1045,108,I
20213,18010034,AED-1035,107,I
20213,18010034,GEC-0912,106,I
20213,18010034,GED-0920,105,I
20213,18010035,AEC-1018,037,I
20213,18010035,CPF-2101,014,I
20213,18010035,ACA-0910,001,I
20213,18010035,INC-1021,004,I
20213,18010035,INC-1022,005,I
20213,18010035,INF-1028,008,I
20213,18010038,LEI-07,015,I
20213,18010038,ACD-0908,081,I
20213,18010038,GED-0920,105,I
20213,18010038,GEC-0912,106,I
20213,18010038,AED-1035,107,I
20213,18010038,AEB-1045,108,I
20213,18010038,AED-1069,104,I
20213,18010039,LEI-07,016,I
20213,18010039,INC-1015,012,I
20213,18010039,CPF-2101,013,I
20213,18010039,INH-1020,010,I
20213,18010039,INF-1028,007,I
20213,18010039,INC-1022,006,I
20213,18010039,ACA-0910,002,I
20213,18010039,INC-1021,003,I
20213,18010040,LEI-07,015,I
20213,18010040,ACD-0908,081,I
20213,18010040,AED-1069,104,I
20213,18010040,AEB-1045,108,I
20213,18010040,AED-1035,107,I
20213,18010040,GEC-0912,106,I
20213,18010040,GED-0920,105,I
20213,18010041,LEI-07,015,I
20213,18010041,CPF-2101,014,I
20213,18010041,INC-1015,011,I
20213,18010041,ACA-0910,001,I
20213,18010041,INC-1022,005,I
20213,18010041,INC-1021,004,I
20213,18010041,INH-1020,010,I
20213,18010041,INF-1028,008,I
20213,18010042,INC-1022,006,I
20213,18010042,INC-1021,003,I
20213,18010042,INC-1015,011,I
20213,18010042,CPF-2101,013,I
20213,18010042,INC-1019,022,I
20213,18010042,ACA-0909,119,I
20213,18010042,CPF-2105,193,I
20213,18010042,CPM-2106,186,I
20213,18010043,CPF-2101,013,I
20213,18010043,INC-1015,012,I
20213,18010043,LEI-07,016,I
20213,18010043,INC-1021,003,I
20213,18010043,ACA-0910,002,I
20213,18010043,INC-1022,006,I
20213,18010043,INH-1020,010,I
20213,18010043,INF-1028,007,I
20213,18010044,LEI-07,147,I
20213,18010044,ASD-1001,142,I
20213,18010044,ASC-1013,143,I
20213,18010044,HOF-2101,146,I
20213,18010044,ASF-1011,144,I
20213,18010044,ACA-0910,145,I
20213,18010045,INF-1028,008,I
20213,18010045,ACA-0910,001,I
20213,18010045,INC-1021,004,I
20213,18010045,INC-1022,005,I
20213,18010045,INC-1015,011,I
20213,18010045,INC-1019,022,I
20213,18010045,LEI-05,031,I
20213,18010045,ACF-0904,046,I
20213,18010046,INC-1015,012,I
20213,18010046,INH-1020,010,I
20213,18010046,LEI-07,016,I
20213,18010046,ACA-0910,002,I
20213,18010046,INC-1021,003,I
20213,18010046,INF-1028,007,I
20213,18010047,INH-1020,010,I
20213,18010047,INF-1028,008,I
20213,18010047,ACA-0910,001,I
20213,18010047,INC-1022,005,I
20213,18010047,INC-1021,004,I
20213,18010047,CPF-2101,014,I
20213,18010047,INC-1015,011,I
20213,18010047,LEI-07,080,I
20213,18010048,ACF-0904,046,I
20213,18010048,INC-1015,011,I
20213,18010048,CPF-2101,013,I
20213,18010048,INC-1022,005,I
20213,18010048,INF-1028,007,I
20213,18010048,AEC-1392,020,I
20213,18010048,LEI-05,032,I
20213,18010048,ACA-0909,119,I
20213,18010049,AEC-1392,020,I
20213,18010049,INF-1007,026,I
20213,18010049,INF-1028,007,I
20213,18010049,INC-1022,005,I
20213,18010049,INC-1021,004,I
20213,18010049,CPF-2101,013,I
20213,18010049,INC-1015,011,I
20213,18010050,LEI-07,015,I
20213,18010050,ACD-0908,081,I
20213,18010050,GED-0920,105,I
20213,18010050,GEC-0912,106,I
20213,18010050,AED-1035,107,I
20213,18010050,AEB-1045,108,I
20213,18010050,AED-1069,104,I
20213,18010051,CPF-2101,014,I
20213,18010051,LEI-07,016,I
20213,18010051,INC-1015,012,I
20213,18010051,INH-1020,010,I
20213,18010051,ACA-0910,002,I
20213,18010051,INC-1021,003,I
20213,18010051,INC-1022,006,I
20213,18010051,INF-1028,008,I
20213,18010054,LEI-07,080,I
20213,18010054,AEB-1055,079,I
20213,18010054,DSD-2105,075,I
20213,18010054,DSD-2101,076,I
20213,18010054,SCG-1009,078,I
20213,18010054,SCC-1019,077,I
20213,18010054,SCD-1004,074,I
20213,18010054,SCD-1016,073,I
20213,18010055,INF-1028,007,I
20213,18010055,INC-1022,006,I
20213,18010055,INC-1021,003,I
20213,18010055,ACA-0910,002,I
20213,18010055,INH-1020,010,I
20213,18010055,INC-1015,012,I
20213,18010055,LEI-07,016,I
20213,18010056,INC-1021,003,I
20213,18010056,INF-1028,008,I
20213,18010056,LEI-05,031,I
20213,18010056,INC-1019,022,I
20213,18010056,AEC-1018,038,I
20213,18010056,AEF-1024,040,I
20213,18010059,LEI-03,094,I
20213,18010059,ACA-0909,119,I
20213,18010059,GEF-0919,121,I
20213,18010059,AEF-1073,111,I
20213,18010059,AEG-1075,116,I
20213,18010059,GEF-0915,115,I
20213,18010059,IGEEX-03,124,I
20213,18010059,GED-0921,128,I
20213,18010061,CPM-2106,186,I
20213,18010061,INC-1019,022,I
20213,18010061,INF-1028,007,I
20213,18010061,INC-1021,003,I
20213,18010061,ACA-0910,001,I
20213,18010061,INC-1022,005,I
20213,18010061,LEI-07,015,I
20213,18010061,INH-1020,010,I
20213,18010061,ACF-0904,045,I
20213,18010062,SCD-1016,073,I
20213,18010062,SCD-1004,074,I
20213,18010062,SCC-1019,077,I
20213,18010062,SCG-1009,078,I
20213,18010062,DSD-2101,076,I
20213,18010062,DSD-2105,075,I
20213,18010062,AEB-1055,079,I
20213,18010062,LEI-07,080,I
20213,18010063,DSD-2105,075,I
20213,18010063,SCD-1022,084,I
20213,18010063,ACD-0908,027,I
20213,18010063,ACF-0902,188,I
20213,18010063,LEI-05,122,I
20213,18010063,SCF-1006,093,I
20213,18010064,DSD-2105,075,I
20213,18010064,DSD-2101,076,I
20213,18010064,SCG-1009,078,I
20213,18010064,SCC-1019,077,I
20213,18010064,LEI-07,080,I
20213,18010064,AEB-1055,079,I
20213,18010064,SCD-1004,074,I
20213,18010064,SCD-1016,073,I
20213,18010065,ACF-0903,035,I
20213,18010065,LEI-05,031,I
20213,18010065,ACA-0909,118,I
20213,18010065,ASF-1011,144,I
20213,18010065,HOF-2101,146,I
20213,18010065,ASC-1013,143,I
20213,18010065,ASD-1001,142,I
20213,18010066,ACF-0904,175,I
20213,18010066,INC-1019,022,I
20213,18010066,LEI-05,032,I
20213,18010066,INC-1015,011,I
20213,18010066,CPF-2101,014,I
20213,18010066,INC-1022,005,I
20213,18010066,ACA-0910,001,I
20213,18010066,INF-1028,008,I
20213,18010068,ACA-0909,118,I
20213,18010068,LEI-05,122,I
20213,18010068,GEF-0919,120,I
20213,18010068,AEG-1075,117,I
20213,18010068,GEG-0908,112,I
20213,18010068,AEF-1073,110,I
20213,18010068,GEF-0915,114,I
20213,18010068,IGEEX-03,124,I
20213,18010069,INF-1028,007,I
20213,18010069,INC-1022,006,I
20213,18010069,ACA-0910,002,I
20213,18010069,INC-1021,003,I
20213,18010069,LEI-07,016,I
20213,18010069,INC-1015,012,I
20213,18010069,INH-1020,010,I
20213,18010069,CPF-2101,013,I
20213,18010070,CPF-2101,013,I
20213,18010070,INC-1015,012,I
20213,18010070,LEI-07,016,I
20213,18010070,INC-1021,003,I
20213,18010070,ACA-0910,002,I
20213,18010070,INC-1022,006,I
20213,18010070,INF-1028,007,I
20213,18010070,INH-1020,009,I
20213,18010072,LEI-07,015,I
20213,18010072,ACD-0908,081,I
20213,18010072,GEG-0908,113,I
20213,18010072,AED-1069,104,I
20213,18010072,AEB-1045,108,I
20213,18010072,AED-1035,107,I
20213,18010072,GEC-0912,106,I
20213,18010072,GED-0920,105,I
20213,18010073,GED-0920,105,I
20213,18010073,GEC-0912,106,I
20213,18010073,AED-1035,107,I
20213,18010073,AEB-1045,108,I
20213,18010073,AED-1069,104,I
20213,18010073,ACD-0908,081,I
20213,18010073,LEI-07,015,I
20213,18010074,LEI-07,080,I
20213,18010074,SCC-1007,085,I
20213,18010074,ACF-0904,088,I
20213,18010074,AED-1026,089,I
20213,18010074,SCF-1006,093,I
20213,18010074,SCC-1013,091,I
20213,18010075,LEI-07,016,I
20213,18010075,INC-1015,012,I
20213,18010075,CPF-2101,013,I
20213,18010075,INH-1020,009,I
20213,18010075,INF-1028,007,I
20213,18010075,INC-1022,006,I
20213,18010075,ACA-0910,002,I
20213,18010075,INC-1021,003,I
20213,18010078,ACA-0910,001,I
20213,18010078,INC-1022,005,I
20213,18010078,INC-1021,004,I
20213,18010078,INF-1028,008,I
20213,18010078,INC-1015,011,I
20213,18010078,INC-1019,022,I
20213,18010078,LEI-05,031,I
20213,18010078,ACF-0904,046,I
20213,18010079,ACD-0908,081,I
20213,18010079,AED-1069,104,I
20213,18010079,AEB-1045,108,I
20213,18010079,AED-1035,107,I
20213,18010079,GEC-0912,106,I
20213,18010079,GED-0920,105,I
20213,18010079,LEI-05,122,I
20213,18010080,GED-0920,105,I
20213,18010080,GEC-0912,106,I
20213,18010080,AED-1035,107,I
20213,18010080,AEB-1045,108,I
20213,18010080,AED-1069,104,I
20213,18010080,ACD-0908,081,I
20213,18010080,LEI-07,015,I
20213,18010081,CPF-2101,013,I
20213,18010081,INH-1020,010,I
20213,18010081,INC-1022,006,I
20213,18010081,INF-1028,007,I
20213,18010081,INC-1019,022,I
20213,18010081,AEC-1048,033,I
20213,18010081,ACC-0906,051,I
20213,18010081,LEI-06,032,I
20213,18010082,ACA-0910,145,I
20213,18010082,LEI-05,122,I
20213,18010082,AEC-1392,020,I
20213,18010082,INF-1028,007,I
20213,18010082,INC-1022,005,I
20213,18010082,INC-1021,004,I
20213,18010082,INH-1020,010,I
20213,18010082,CPF-2101,013,I
20213,18010082,INC-1015,011,I
20213,18010084,INC-1022,006,I
20213,18010084,AEC-1392,020,I
20213,18010084,INC-1019,022,I
20213,18010084,ACF-0903,035,I
20213,18010084,ACF-0904,175,I
20213,18010085,AED-1069,104,I
20213,18010085,AEB-1045,108,I
20213,18010085,AED-1035,107,I
20213,18010085,GEC-0912,106,I
20213,18010085,GED-0920,105,I
20213,18010085,ACD-0908,027,I
20213,18010085,LEI-07,015,I
20213,18010086,ACD-0908,028,I
20213,18010086,GEC-0912,106,I
20213,18010086,AED-1035,107,I
20213,18010086,AED-1069,104,I
20213,18010086,ACA-0909,119,I
20213,18010086,GEC-0905,135,I
20213,18010087,AED-1069,104,I
20213,18010087,AED-1035,107,I
20213,18010087,AEB-1045,108,I
20213,18010087,GEC-0912,106,I
20213,18010087,GED-0920,105,I
20213,18010087,ACD-0908,103,I
20213,18010087,LEI-07,015,I
20213,18010089,LEI-07,015,I
20213,18010089,CPF-2101,013,I
20213,18010089,INF-1028,008,I
20213,18010089,INC-1022,005,I
20213,18010089,ACA-0910,002,I
20213,18010089,INC-1021,003,I
20213,18010089,INC-1001,024,I
20213,18010091,LEI-07,080,I
20213,18010091,AEB-1055,079,I
20213,18010091,SCC-1019,077,I
20213,18010091,SCG-1009,078,I
20213,18010091,DSD-2101,076,I
20213,18010091,DSD-2105,075,I
20213,18010091,SCD-1016,073,I
20213,18010091,SCD-1004,074,I
20213,18010092,LEI-07,015,I
20213,18010092,ACD-0908,103,I
20213,18010092,GED-0920,105,I
20213,18010092,GEC-0912,106,I
20213,18010092,AEB-1045,108,I
20213,18010092,AED-1035,107,I
20213,18010092,AED-1069,104,I
20213,18010093,AED-1069,104,I
20213,18010093,AED-1035,107,I
20213,18010093,AEB-1045,108,I
20213,18010093,GEC-0912,106,I
20213,18010093,GED-0920,105,I
20213,18010093,LEI-07,015,I
20213,18010093,ACD-0908,081,I
20213,18010095,ACD-0908,081,I
20213,18010095,LEI-07,015,I
20213,18010095,GED-0920,105,I
20213,18010095,GEC-0912,106,I
20213,18010095,AEB-1045,108,I
20213,18010095,AED-1035,107,I
20213,18010095,AED-1069,104,I
20213,18010096,LEI-07,016,I
20213,18010096,INH-1020,010,I
20213,18010096,CPF-2101,013,I
20213,18010096,INC-1015,012,I
20213,18010096,ACA-0910,002,I
20213,18010096,INC-1021,004,I
20213,18010096,INC-1022,006,I
20213,18010097,INC-1022,006,I
20213,18010097,INF-1028,007,I
20213,18010097,INH-1020,009,I
20213,18010097,ACA-0910,002,I
20213,18010097,INC-1021,003,I
20213,18010097,INC-1015,012,I
20213,18010097,CPF-2101,013,I
20213,18010097,LEI-07,016,I
20213,18010098,LEI-07,015,I
20213,18010098,AED-1069,104,I
20213,18010098,AED-1035,107,I
20213,18010098,AEB-1045,108,I
20213,18010098,GEC-0912,106,I
20213,18010098,GED-0920,105,I
20213,18010098,ACD-0908,103,I
20213,18010099,ACA-0910,145,I
20213,18010099,ASF-1011,144,I
20213,18010099,HOF-2101,146,I
20213,18010099,ASD-1001,142,I
20213,18010099,ASC-1013,143,I
20213,18010099,LEI-07,147,I
20213,18010099,ASF-1005,148,I
20213,18010099,ACF-0903,035,I
20213,18010100,LEI-07,016,I
20213,18010100,CPF-2101,013,I
20213,18010100,INC-1015,012,I
20213,18010100,INC-1021,003,I
20213,18010100,ACA-0910,002,I
20213,18010100,INF-1028,007,I
20213,18010100,INC-1022,006,I
20213,18010101,LEI-02,170,I
20213,18010101,IGEEX-03,124,I
20213,18010101,GEF-0919,121,I
20213,18010101,GEG-0908,113,I
20213,18010101,AEF-1073,111,I
